query_id,class,representative_id,representative_index,alignment_score,alignment_length,identities,identity_percent
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A7Y8PF68|unreviewed|nitrate,63,5020.0,1484,858,57.8167115902965
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A716F7F8|unreviewed|nitrate,64,5182.0,1445,888,61.45328719723183
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A5F1FDI2|unreviewed|nitrate,65,5172.0,1444,882,61.08033240997231
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A5I5DBG4|unreviewed|nitrate,66,5187.0,1439,883,61.362056984016675
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A603B8P9|unreviewed|nitrate,67,5176.0,1439,880,61.153578874218205
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A6C6Z0J1|unreviewed|nitrate,68,5208.0,1441,892,61.901457321304655
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A066UMG0|unreviewed|nitrate,69,5035.0,1484,860,57.95148247978437
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A5B0BNB7|unreviewed|nitrate,70,5121.0,1482,887,59.85155195681512
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A2A2FC76|unreviewed|nitrate,71,5247.0,1444,904,62.603878116343495
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,F4SXX4|unreviewed|nitrate,72,5187.0,1489,888,59.63734049697784
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A4U9HVF5|unreviewed|Respiratory,73,2943.0,1363,508,37.270726338958184
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A0J1LWZ6|unreviewed|nitrate,74,5165.0,1450,879,60.62068965517241
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A5Q2VGI1|unreviewed|nitrate,75,5194.0,1450,893,61.58620689655172
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A7Y0NK93|unreviewed|nitrate,76,5252.0,1445,900,62.28373702422145
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A3N4P042|unreviewed|nitrate,77,5157.0,1442,883,61.23439667128987
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A061JQX2|unreviewed|nitrate,78,5157.0,1460,879,60.2054794520548
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A1X1CWZ0|unreviewed|nitrate,79,5100.0,1455,873,60.0
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A8FUP0|unreviewed|nitrate,80,5109.0,1469,871,59.29203539823009
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0AA43TJ74|unreviewed|nitrate,81,5357.0,1448,936,64.64088397790056
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,K8WSE6|unreviewed|nitrate,82,5075.0,1467,859,58.55487389229721
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A0Q2Y229|unreviewed|nitrate,83,5058.0,1481,862,58.20391627278866
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A0Q4N2M9|unreviewed|nitrate,84,5187.0,1464,886,60.5191256830601
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A084IIP9|unreviewed|nitrate,85,4993.0,1486,848,57.065948855989234
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A483AQH1|unreviewed|nitrate,86,5043.0,1475,860,58.30508474576271
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A5I0EZB5|unreviewed|nitrate,87,5184.0,1439,882,61.29256428075052
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A1H0HFX9|unreviewed|nitrate,88,5141.0,1462,871,59.575923392612864
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A8E6U0A4|unreviewed|nitrate,89,5187.0,1439,883,61.362056984016675
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0AAU7HCV1|unreviewed|nitrate,90,5142.0,1449,870,60.041407867494826
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A1H2VN79|unreviewed|nitrate,91,3874.0,1674,640,38.23178016726404
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,G3XCX1|unreviewed|nitrate,92,5205.0,1467,893,60.87252897068848
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0ABC7ZTZ5|unreviewed|Respiratory,93,5194.0,1451,891,61.40592694693316
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A085GEN4|unreviewed|nitrate,94,5191.0,1451,890,61.33700895933839
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A077LJS3|unreviewed|nitrate,95,5124.0,1472,880,59.78260869565217
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A564LWR1|unreviewed|nitrate,96,5168.0,1447,878,60.67726330338632
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,D2TL88|unreviewed|nitrate,97,5166.0,1446,880,60.85753803596127
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A024HMD9|unreviewed|nitrate,98,5134.0,1464,878,59.97267759562842
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A9X8MDD6|unreviewed|nitrate,99,5154.0,1457,881,60.46671242278655
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A1X1BUZ6|unreviewed|nitrate,100,5205.0,1444,892,61.772853185595565
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A4P8YLE7|unreviewed|nitrate,101,5183.0,1455,888,61.03092783505155
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0AAW4GD11|unreviewed|nitrate,102,5145.0,1457,879,60.32944406314344
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A4P7PG66|unreviewed|nitrate,103,5125.0,1483,887,59.8111935266352
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A9D0YGH5|unreviewed|nitrate,104,5262.0,1446,904,62.51728907330567
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A6G8DGJ4|unreviewed|nitrate,105,5179.0,1466,883,60.23192360163711
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A2V2A5R8|unreviewed|nitrate,106,5011.0,1485,849,57.17171717171718
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A657AK96|unreviewed|nitrate,107,5123.0,1461,872,59.68514715947981
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0AAU7XW00|unreviewed|nitrate,108,5261.0,1458,908,62.27709190672154
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A0G4Q8U9|unreviewed|nitrate,109,5112.0,1461,873,59.753593429158116
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A0K1UFP8|unreviewed|nitrate,110,5257.0,1440,903,62.708333333333336
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A6C7HZE3|unreviewed|nitrate,111,5180.0,1440,881,61.18055555555556
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A3D8H3I9|unreviewed|nitrate,112,5253.0,1442,903,62.62135922330098
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A917CDE8|unreviewed|nitrate,113,5110.0,1465,866,59.11262798634812
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A2V2BNZ8|unreviewed|nitrate,114,5091.0,1458,872,59.807956104252405
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0AAX1G997|unreviewed|nitrate,115,5177.0,1453,888,61.114934618031654
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A0H4I712|unreviewed|nitrate,116,5216.0,1451,895,61.6815988973122
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A7Z8ZPK9|unreviewed|nitrate,117,5190.0,1448,888,61.32596685082873
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0ABF7T710|unreviewed|Nitrate,118,5205.0,1445,892,61.73010380622838
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A6N0HVU6|unreviewed|nitrate,119,4734.0,1529,790,51.66775670372793
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A0D5M3R1|unreviewed|nitrate,120,5262.0,1459,907,62.16586703221384
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,J3DMA4|unreviewed|nitrate,121,5108.0,1484,882,59.43396226415094
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A1T2L6N9|unreviewed|nitrate,122,4734.0,1529,790,51.66775670372793
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A220ULC6|unreviewed|nitrate,123,5071.0,1477,862,58.36154366960054
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A368TM77|unreviewed|4Fe-4S,124,2831.0,1360,482,35.44117647058824
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A2G0XB24|unreviewed|nitrate,125,5151.0,1478,893,60.419485791610285
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A3R9F5X3|unreviewed|nitrate,126,5165.0,1456,880,60.43956043956044
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A1H8ED23|unreviewed|nitrate,127,5259.0,1460,907,62.12328767123287
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,C6DJ27|unreviewed|nitrate,128,5209.0,1465,893,60.95563139931741
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A432VVX5|unreviewed|nitrate,129,5270.0,1436,900,62.67409470752089
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A701WRR7|unreviewed|nitrate,130,5215.0,1443,894,61.95426195426196
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A257MYL6|unreviewed|nitrate,131,5187.0,1421,904,63.61717100633357
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,U7P5Y0|unreviewed|nitrate,132,5259.0,1452,903,62.1900826446281
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A6G6TLV9|unreviewed|nitrate,133,5101.0,1462,870,59.50752393980848
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A5F1I2K7|unreviewed|nitrate,134,4632.0,1428,791,55.392156862745104
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0AAW9C8B4|unreviewed|nitrate,135,5137.0,1450,878,60.55172413793104
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A5I8I1R2|unreviewed|nitrate,136,5184.0,1439,882,61.29256428075052
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0AA36ACM9|unreviewed|nitrate,137,5209.0,1438,889,61.82197496522949
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,N2IVZ2|unreviewed|nitrate,138,4964.0,1498,846,56.475300400534046
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A3T0A8Y9|unreviewed|nitrate,139,5219.0,1444,895,61.98060941828255
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0AB39I464|unreviewed|nitrate,140,5091.0,1478,876,59.26928281461434
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0AAX3S466|unreviewed|nitrate,141,5125.0,1460,873,59.794520547945204
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A839V8L2|unreviewed|nitrate,142,5208.0,1465,898,61.29692832764505
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A1M7EDS6|unreviewed|nitrate,143,5182.0,1465,883,60.27303754266211
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,B7LSG5|unreviewed|nitrate,144,5177.0,1444,884,61.21883656509696
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A1X7GEL2|unreviewed|nitrate,145,5128.0,1479,887,59.972954699121026
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0AB36PAX2|unreviewed|Nitrate,146,4191.0,1413,722,51.09695682944091
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0AAU7IWP4|unreviewed|nitrate,147,5130.0,1444,868,60.11080332409973
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A729PXZ7|unreviewed|nitrate,148,5215.0,1443,893,61.88496188496189
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0AA96HPB7|unreviewed|nitrate,149,5142.0,1468,875,59.60490463215259
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A7R6W6C8|unreviewed|nitrate,150,4847.0,1520,829,54.53947368421053
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0ABD3ZCD9|unreviewed|Respiratory,151,5184.0,1459,887,60.79506511309116
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A0T9PQM0|unreviewed|nitrate,152,5170.0,1450,885,61.03448275862069
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A6C1XZQ0|unreviewed|nitrate,153,5036.0,1493,860,57.60214333556597
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A733V5Z3|unreviewed|nitrate,154,5176.0,1440,880,61.111111111111114
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,B1KHM6|unreviewed|nitrate,155,5100.0,1480,870,58.78378378378378
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,B4EWG3|unreviewed|nitrate,156,5122.0,1457,875,60.054907343857245
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,S3J9B8|unreviewed|nitrate,157,5189.0,1451,889,61.268090971743625
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A6L5E7R6|unreviewed|nitrate,158,5205.0,1438,888,61.75243393602226
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A1R1MH08|unreviewed|nitrate,159,5159.0,1450,869,59.93103448275862
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A502IGE5|unreviewed|nitrate,160,5117.0,1481,882,59.55435516542876
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A0R0CZM8|unreviewed|nitrate,161,5154.0,1469,876,59.632402995234855
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A1B1PGH2|unreviewed|NarG,162,4470.0,1454,774,53.232462173315
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0AB34CIM1|unreviewed|nitrate,163,5215.0,1447,895,61.85210780926054
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A8E9YPG8|unreviewed|nitrate,164,5201.0,1444,891,61.70360110803325
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A737BKM4|unreviewed|nitrate,165,5207.0,1449,892,61.55969634230504
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A3Q9LVS8|unreviewed|nitrate,166,5183.0,1440,882,61.25000000000001
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A738NK55|unreviewed|nitrate,167,5175.0,1441,880,61.06870229007634
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A6M4FRH2|unreviewed|nitrate,168,5186.0,1455,886,60.893470790378004
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A143HJF0|unreviewed|nitrate,169,5166.0,1469,880,59.904697072838665
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A2D5EHJ4|unreviewed|4Fe-4S,170,4555.0,1404,784,55.84045584045584
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A1Y0FSR6|unreviewed|nitrate,171,5180.0,1459,890,61.00068540095956
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A730WJ27|unreviewed|nitrate,172,5205.0,1445,891,61.66089965397924
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0AA95N5I7|unreviewed|nitrate,173,5230.0,1456,896,61.53846153846154
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A828UAV5|unreviewed|nitrate,174,5168.0,1446,882,60.99585062240664
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A1D8ILT8|unreviewed|nitrate,175,5220.0,1451,897,61.81943487250172
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A5I4ZVC8|unreviewed|nitrate,176,5205.0,1445,892,61.73010380622838
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A747V0J9|unreviewed|nitrate,177,5195.0,1445,891,61.66089965397924
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0AAN3V039|unreviewed|nitrate,178,5171.0,1444,882,61.08033240997231
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0AAE7I0P7|unreviewed|nitrate,179,5198.0,1444,887,61.42659279778393
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A454A414|unreviewed|nitrate,180,5182.0,1448,887,61.25690607734806
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A975FBU5|unreviewed|nitrate,181,4744.0,1541,805,52.23880597014925
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A752IUB4|unreviewed|nitrate,182,5169.0,1440,879,61.04166666666667
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A917Z1R5|unreviewed|nitrate,183,5167.0,1477,886,59.98645903859175
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0AAC8VQK5|unreviewed|nitrate,184,5217.0,1448,892,61.60220994475139
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A6H2GF36|unreviewed|nitrate,185,5171.0,1444,882,61.08033240997231
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0AAD0NLU5|unreviewed|nitrate,186,5139.0,1464,875,59.767759562841526
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0AAW9R3S1|unreviewed|nitrate,187,5174.0,1459,881,60.38382453735435
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0AAW7GVP4|unreviewed|nitrate,188,5198.0,1444,887,61.42659279778393
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0AAW7G751|unreviewed|nitrate,189,5157.0,1452,877,60.399449035812665
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0AA44YL25|unreviewed|nitrate,190,5186.0,1451,890,61.33700895933839
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0AA96L036|unreviewed|nitrate,191,5029.0,1480,860,58.108108108108105
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A5J6QSJ7|unreviewed|nitrate,192,5180.0,1458,885,60.69958847736625
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A2K8QMK1|unreviewed|nitrate,193,5183.0,1463,886,60.5604921394395
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A7T1Y4F2|unreviewed|nitrate,194,5210.0,1449,894,61.697722567287784
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A8H9YQZ7|unreviewed|nitrate,195,5143.0,1448,871,60.151933701657455
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A2V2AC66|unreviewed|nitrate,196,5100.0,1480,877,59.25675675675676
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A559QUG5|unreviewed|nitrate,197,5208.0,1454,894,61.485557083906464
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A1S2CH74|unreviewed|nitrate,198,5173.0,1460,886,60.68493150684932
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A6D2DFG0|unreviewed|nitrate,199,5200.0,1444,891,61.70360110803325
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,P09152|reviewed|Respiratory,200,5172.0,1442,881,61.09570041608876
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A4R7G6P9|unreviewed|nitrate,201,5122.0,1458,874,59.945130315500684
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A7R6PIC5|unreviewed|nitrate,202,5170.0,1454,878,60.38514442916093
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A2G1VKN2|unreviewed|nitrate,203,5236.0,1448,898,62.01657458563537
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A4R6EWH6|unreviewed|nitrate,204,5155.0,1460,887,60.75342465753425
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0AAT9UY43|unreviewed|nitrate,205,5159.0,1446,879,60.788381742738586
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A9W5N9Z9|unreviewed|nitrate,206,5209.0,1454,890,61.21045392022009
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0ABD7FAW5|unreviewed|Nitrate,207,5168.0,1442,880,61.026352288488205
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A291DXD6|unreviewed|nitrate,208,5207.0,1454,890,61.21045392022009
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A737ISF7|unreviewed|nitrate,209,5177.0,1438,880,61.19610570236439
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A5X6ERE9|unreviewed|nitrate,210,5174.0,1441,880,61.06870229007634
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A0H3DQN1|unreviewed|4Fe-4S,211,4652.0,1521,778,51.15055884286653
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A0U1HSU7|unreviewed|nitrate,212,5177.0,1454,886,60.9353507565337
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A0H3BUK4|unreviewed|nitrate,213,5212.0,1444,893,61.8421052631579
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0AA42FKX5|unreviewed|nitrate,214,5139.0,1460,875,59.93150684931506
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A0N9VQU4|unreviewed|nitrate,215,5035.0,1463,860,58.783321941216684
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A095TDV4|unreviewed|nitrate,216,5091.0,1460,864,59.178082191780824
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,M1JGG5|unreviewed|nitrate,217,5172.0,1446,881,60.92669432918395
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A5B7ZPC7|unreviewed|nitrate,218,5132.0,1461,867,59.34291581108829
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A241W1C0|unreviewed|nitrate,219,5030.0,1461,854,58.45311430527036
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A5J6P846|unreviewed|nitrate,220,5186.0,1450,884,60.96551724137931
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A356D3D0|unreviewed|nitrate,221,5156.0,1463,878,60.01367053998633
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,F8HAK9|unreviewed|nitrate,222,5169.0,1457,881,60.46671242278655
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A2N5X8F0|unreviewed|nitrate,223,5123.0,1467,870,59.30470347648262
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A2K0JID8|unreviewed|nitrate,224,5211.0,1444,893,61.8421052631579
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A380APC5|unreviewed|nitrate,225,5198.0,1450,894,61.6551724137931
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A1B7L948|unreviewed|nitrate,226,5188.0,1462,888,60.73871409028728
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A154QMG3|unreviewed|nitrate,227,5196.0,1470,891,60.61224489795919
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0AAW7FZ12|unreviewed|nitrate,228,5189.0,1443,885,61.33056133056133
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A5T4G8P8|unreviewed|nitrate,229,5182.0,1445,888,61.45328719723183
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,W6VCQ8|unreviewed|nitrate,230,5107.0,1482,880,59.37921727395412
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0AAW7EY95|unreviewed|nitrate,231,5153.0,1444,876,60.664819944598335
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A0H2V8K3|unreviewed|nitrate,232,5177.0,1492,885,59.316353887399465
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A261GLH7|unreviewed|nitrate,233,5214.0,1458,890,61.04252400548697
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0AAX1DNW8|unreviewed|nitrate,234,5205.0,1449,893,61.628709454796414
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A2T8R3J5|unreviewed|nitrate,235,5184.0,1439,882,61.29256428075052
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0AAD2Y0A2|unreviewed|nitrate,236,5194.0,1449,892,61.55969634230504
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0AA97AUX6|unreviewed|nitrate,237,5187.0,1470,883,60.06802721088435
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A2D4ZGI6|unreviewed|nitrate,238,5179.0,1458,887,60.83676268861454
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A3Z7V8Y0|unreviewed|nitrate,239,5180.0,1440,881,61.18055555555556
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A2K4GDS3|unreviewed|nitrate,240,5093.0,1481,875,59.08170155300473
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A6G9ICZ8|unreviewed|nitrate,241,5080.0,1461,867,59.34291581108829
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A737RCX6|unreviewed|nitrate,242,5226.0,1441,895,62.10964607911173
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A509BPS9|unreviewed|nitrate,243,5184.0,1439,882,61.29256428075052
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0ABC9NNA6|unreviewed|Nitrate,244,5137.0,1454,877,60.31636863823934
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A5W1A187|unreviewed|nitrate,245,5202.0,1445,890,61.5916955017301
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A0L0AP31|unreviewed|nitrate,246,5164.0,1447,879,60.74637180373186
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0AAW4EVM6|unreviewed|nitrate,247,5138.0,1463,874,59.74025974025974
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0A2A2M9T2|unreviewed|nitrate,248,5173.0,1465,885,60.40955631399317
Soil3.scaffold_285743490_c1_2,Gammaproteobacteria,A0AAE4E4T5|unreviewed|nitrate,249,5186.0,1445,887,61.384083044982695
